Dissecting Hessian: Understanding Common Structure of Hessian in Neural Networks,['https://www.semanticscholar.org/paper/Dissecting-Hessian%3A-Understanding-Common-Structure-Wu-Zhu/ba0d43cb63b83a95cf56d13213b07d42f0c3bb40'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
Generalized Energy Based Models,['https://www.semanticscholar.org/paper/Generalized-Energy-Based-Models-Arbel-Zhou/1c839230de60f0c95c89b667707266d44a874fb1'],"[{'Citations': 10, 'Highly Influential Citations': '2', 'Background Citations': '6', 'Methods Citations': '4'}]"
Learning What To Do by Simulating the Past,['https://www.semanticscholar.org/paper/Learning-What-To-Do-by-Simulating-the-Past-Lindner-Shah/4a78cd72b184bec55e05db0e2df25d63765de068'],[{'Citations': 0}]
On Graph Neural Networks versus Graph-Augmented MLPs,['https://www.semanticscholar.org/paper/On-Graph-Neural-Networks-versus-Graph-Augmented-Chen-Chen/74d14abc4c9abd78415d6ae75d3313a5636ac8bc'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '1'}]"
Influence Estimation for Generative Adversarial Networks,['https://www.semanticscholar.org/paper/Influence-Estimation-for-Generative-Adversarial-Terashita-Ohashi/9533e3e85c0c0b160e38b6fb193dc3ae1463fbef'],"[{'Citations': 2, 'Background Citations': '2'}]"
Optimal Conversion of Conventional Artificial Neural Networks to Spiking Neural Networks,['https://www.semanticscholar.org/paper/Optimal-Conversion-of-Conventional-Artificial-to-Deng-Gu/05711a79bf9e00bc7ebf8cbbcdb2d0d2f2c6679b'],"[{'Citations': 1, 'Background Citations': '1', 'Methods Citations': '1'}]"
Efficient Wasserstein Natural Gradients for Reinforcement Learning,['https://www.semanticscholar.org/paper/Efficient-Wasserstein-Natural-Gradients-for-Moskovitz-Arbel/6e1ee4042e627e17128ff38adc550c305e539a85'],"[{'Citations': 1, 'Background Citations': '1'}]"
"Deep Encoder, Shallow Decoder: Reevaluating Non-autoregressive Machine Translation",['https://www.semanticscholar.org/paper/Deep-Encoder%2C-Shallow-Decoder%3A-Reevaluating-Machine-Kasai-Pappas/26b277f2d7cd86b67bc3572257557edc4640b8e9'],"[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '2', 'Results Citations': '1'}]"
Auto Seg-Loss: Searching Metric Surrogates for Semantic Segmentation,['https://www.semanticscholar.org/paper/Auto-Seg-Loss%3A-Searching-Metric-Surrogates-for-Li-Tao/79112ae62a5f8ce03829d3c77e218269d4c0d35c'],"[{'Citations': 2, 'Background Citations': '1'}]"
Predicting Infectiousness for Proactive Contact Tracing,['https://www.semanticscholar.org/paper/Predicting-Infectiousness-for-Proactive-Contact-Bengio-Gupta/59078a88b2a94636bd2bfb6b4186f6ab8a7813bc'],[{'Citations': 0}]
Efficient Inference of Flexible Interaction in Spiking-neuron Networks,['https://www.semanticscholar.org/paper/Efficient-Inference-of-Flexible-Interaction-in-Zhou-Zhang/7f4e7e8f4a8d6f32e4cfbd35c4f3892da1b90c05'],"[{'Citations': 1, 'Background Citations': '1', 'Methods Citations': '1'}]"
Graph Information Bottleneck for Subgraph Recognition,['https://www.semanticscholar.org/paper/Graph-Information-Bottleneck-for-Subgraph-Yu-Xu/1a901533b09269bafa1222ad5f2f5eb0279915ac'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
Private Post-GAN Boosting,['https://www.semanticscholar.org/paper/Private-Post-GAN-Boosting-Neunhoeffer-Wu/34ceeaef8f0569ca107b72622c14cbec15bf778f'],"[{'Citations': 6, 'Background Citations': '4', 'Methods Citations': '1'}]"
Learning Associative Inference Using Fast Weight Memory,['https://www.semanticscholar.org/paper/Learning-Associative-Inference-Using-Fast-Weight-Schlag-Munkhdalai/5e11e806d24dd80ecf0f91e7aacedbba8d9fd6fc'],"[{'Citations': 4, 'Background Citations': '2'}]"
Neural networks with late-phase weights,['https://www.semanticscholar.org/paper/Neural-networks-with-late-phase-weights-Oswald-Kobayashi/3d69900c023b0e8d25c812cb0c023fb0ba72ae3e'],[{'Citations': 2}]
"Physics-aware, probabilistic model order reduction with guaranteed stability",['https://www.semanticscholar.org/paper/Physics-aware%2C-probabilistic-model-order-reduction-Kaltenbach-Koutsourelakis/7869928bc7c5809b05760367acc2eb5fd2a0e8c7'],[{'Citations': 2}]
AdaGCN: Adaboosting Graph Convolutional Networks into Deep Models,['https://www.semanticscholar.org/paper/AdaGCN%3A-Adaboosting-Graph-Convolutional-Networks-Sun-Lin/6c6c265c6d1de08f03fed0da0604bef5307fbcec'],"[{'Citations': 12, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '3', 'Results Citations': '1'}]"
Offline Model-Based Optimization via Normalized Maximum Likelihood Estimation,['https://www.semanticscholar.org/paper/Offline-Model-Based-Optimization-via-Normalized-Fu-Levine/3a6a35fe9871a702add7c9396267b64efc773234'],[{'Citations': 2}]
Combining Ensembles and Data Augmentation Can Harm Your Calibration,['https://www.semanticscholar.org/paper/Combining-Ensembles-and-Data-Augmentation-can-Harm-Wen-Jerfel/8bc63c8bd96b40d8d0f5329e06e0a96eaf214c7f'],"[{'Citations': 6, 'Background Citations': '1', 'Methods Citations': '3', 'Results Citations': '1'}]"
GraphCodeBERT: Pre-training Code Representations with Data Flow,['https://www.semanticscholar.org/paper/GraphCodeBERT%3A-Pre-training-Code-Representations-Guo-Ren/ab9e21930aaefd680ba0fe991b3eabdeffa52ef5'],"[{'Citations': 17, 'Background Citations': '6', 'Methods Citations': '8'}]"
The Risks of Invariant Risk Minimization,['https://www.semanticscholar.org/paper/The-Risks-of-Invariant-Risk-Minimization-Rosenfeld-Ravikumar/1e76e2fbf27198986271a672f462dc38d790d00f'],"[{'Citations': 36, 'Highly Influential Citations': '5', 'Background Citations': '17', 'Methods Citations': '8', 'Results Citations': '2'}]"
On Learning Universal Representations Across Languages,['https://www.semanticscholar.org/paper/On-Learning-Universal-Representations-Across-Wei-Hu/311909621177c397c6b7099beff32332124f7d46'],"[{'Citations': 12, 'Highly Influential Citations': '1', 'Background Citations': '9', 'Methods Citations': '3'}]"
Linear Last-iterate Convergence in Constrained Saddle-point Optimization,['https://www.semanticscholar.org/paper/Linear-Last-iterate-Convergence-in-Constrained-Wei-Lee/954931aa9a4b17e60d534f017ef600f7a87d31e2'],"[{'Citations': 5, 'Highly Influential Citations': '3', 'Background Citations': '3', 'Methods Citations': '2', 'Results Citations': '3'}]"
Unsupervised Meta-Learning through Latent-Space Interpolation in Generative Models,['https://www.semanticscholar.org/paper/Unsupervised-Meta-Learning-through-Latent-Space-in-Khodadadeh-Zehtabian/64bc52c8349cd62cc561f11c78cbb9b914064819'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Methods Citations': '1'}]"
Fourier Neural Operator for Parametric Partial Differential Equations,['https://www.semanticscholar.org/paper/Fourier-Neural-Operator-for-Parametric-Partial-Li-Kovachki/ae38aa618bf38e1dc1c85a088be5ca1618401f37'],"[{'Citations': 56, 'Highly Influential Citations': '4', 'Background Citations': '19', 'Methods Citations': '18', 'Results Citations': '1'}]"
VTNet: Visual Transformer Network for Object Goal Navigation,['https://www.semanticscholar.org/paper/VTNet%3A-Visual-Transformer-Network-for-Object-Goal-Du-Yu/bcc16c38e479a2351c1ce4ec982b97353cb0d5d0'],"[{'Citations': 1, 'Background Citations': '1'}]"
Empirical or Invariant Risk Minimization? A Sample Complexity Perspective,['https://www.semanticscholar.org/paper/Empirical-or-Invariant-Risk-Minimization-A-Sample-Ahuja-Wang/87193652fc0a0594076bc638d41a7ee0f07ff9fd'],"[{'Citations': 13, 'Highly Influential Citations': '2', 'Background Citations': '8', 'Methods Citations': '1'}]"
DynaTune: Dynamic Tensor Program Optimization in Deep Neural Network Compilation,['https://www.semanticscholar.org/paper/DynaTune%3A-Dynamic-Tensor-Program-Optimization-in-Zhang-Li/b8a4e778549f89da6352ae18208654f32621d0db'],[{'Citations': 1}]
Neural Architecture Search on ImageNet in Four GPU Hours: A Theoretically Inspired Perspective,['https://www.semanticscholar.org/paper/Neural-Architecture-Search-on-ImageNet-in-Four-GPU-Chen-Gong/8d84c38f5fce1bd1b4ae1d55400c8fb7fa5d19c8'],"[{'Citations': 8, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '4'}]"
Fuzzy Tiling Activations: A Simple Approach to Learning Sparse Representations Online,['https://www.semanticscholar.org/paper/Fuzzy-Tiling-Activations%3A-A-Simple-Approach-to-Pan-Banman/d3cb42ffa267c1a51739d785f7ed5c302a399a92'],[{'Citations': 0}]
Shape-Texture Debiased Neural Network Training,['https://www.semanticscholar.org/paper/Shape-Texture-Debiased-Neural-Network-Training-Li-Yu/33ccec80b42f624cec07f0ab485c04de14886fe5'],"[{'Citations': 9, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '3'}]"
Uncertainty Sets for Image Classifiers using Conformal Prediction,['https://www.semanticscholar.org/paper/Uncertainty-Sets-for-Image-Classifiers-using-Angelopoulos-Bates/147b63e3204597006e18cf5b388a9f66aecde8f8'],"[{'Citations': 17, 'Background Citations': '5', 'Methods Citations': '3'}]"
Optimizing Memory Placement using Evolutionary Graph Reinforcement Learning,['https://www.semanticscholar.org/paper/Optimizing-Memory-Placement-using-Evolutionary-Khadka-Aflalo/95cb5128f2cb9fb7fb94f2ce62cf1fb62361cc77'],[{'Citations': 1}]
Network Pruning That Matters:  A Case Study on Retraining Variants,['https://www.semanticscholar.org/paper/Network-Pruning-That-Matters%3A-A-Case-Study-on-Le-Hua/dfe2efeea8889a1937be16538220f5e3477d42fb'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
Shape or Texture: Understanding Discriminative Features in CNNs,['https://www.semanticscholar.org/paper/Shape-or-Texture%3A-Understanding-Discriminative-in-Islam-Kowal/fa3d0599f8a082add349b5b09a208136489dae34'],"[{'Citations': 4, 'Background Citations': '4', 'Methods Citations': '1'}]"
Predicting Classification Accuracy When Adding New Unobserved Classes,['https://www.semanticscholar.org/paper/Predicting-Classification-Accuracy-when-Adding-New-Slavutsky-Benjamini/33391f5117b1e93548b0f297de1e36ee4a61157a'],[{'Citations': 0}]
Nearest Neighbor Machine Translation,['https://www.semanticscholar.org/paper/Nearest-Neighbor-Machine-Translation-Khandelwal-Fan/3bea876111eab5ad2593089242d34c33e4cccdbe'],"[{'Citations': 18, 'Highly Influential Citations': '4', 'Background Citations': '13', 'Methods Citations': '11', 'Results Citations': '2'}]"
SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness,['https://www.semanticscholar.org/paper/SenSeI%3A-Sensitive-Set-Invariance-for-Enforcing-Yurochkin-Sun/2c0f18df2f23207f2139140ab45819b0b23879be'],"[{'Citations': 4, 'Background Citations': '2', 'Methods Citations': '1'}]"
NOVAS: Non-convex Optimization via Adaptive Stochastic Search for End-to-end Learning and Control,['https://www.semanticscholar.org/paper/Non-convex-Optimization-via-Adaptive-Stochastic-for-Exarchos-Pereira/050e53faff5c56557463528838d2e57591567012'],[{'Citations': 0}]
Incorporating Symmetry into Deep Dynamics Models for Improved Generalization,['https://www.semanticscholar.org/paper/Incorporating-Symmetry-into-Deep-Dynamics-Models-Wang-Walters/412d0b5aa97e0713259d203e76f8a57b0357e0c9'],"[{'Citations': 16, 'Background Citations': '10', 'Methods Citations': '4'}]"
PDE-Driven Spatiotemporal Disentanglement,['https://www.semanticscholar.org/paper/PDE-Driven-Spatiotemporal-Disentanglement-Dona-Franceschi/9130668c2927ee5989854e09ad565a2dd1bd6391'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '1'}]"
Learning Generalizable Visual Representations via Interactive Gameplay,['https://www.semanticscholar.org/paper/Learning-Generalizable-Visual-Representations-via-Weihs-Kembhavi/74ee7de50acd1a65298bc48739a53cb004f1648b'],"[{'Citations': 7, 'Background Citations': '4'}]"
Reinforcement Learning with Random Delays,['https://www.semanticscholar.org/paper/Reinforcement-Learning-with-Random-Delays-Ramstedt-Bouteiller/f6276b1391ec58b793fb0f1d118ec1cef5cecd14'],"[{'Citations': 1, 'Background Citations': '1'}]"
Mastering Atari with Discrete World Models,['https://www.semanticscholar.org/paper/Mastering-Atari-with-Discrete-World-Models-Hafner-Lillicrap/8dc2dc6f93ba5141a45cc7697b70078e63c335b0'],"[{'Citations': 33, 'Highly Influential Citations': '2', 'Background Citations': '14', 'Methods Citations': '9'}]"
Chaos of Learning Beyond Zero-sum and Coordination via Game Decompositions,['https://www.semanticscholar.org/paper/Chaos-of-Learning-Beyond-Zero-sum-and-Coordination-Cheung-Tao/181bc029f499b4876f9903a9eac57df5f6be109c'],"[{'Citations': 1, 'Results Citations': '1'}]"
Reducing the Computational Cost of Deep Generative Models with Binary Neural Networks,['https://www.semanticscholar.org/paper/Reducing-the-Computational-Cost-of-Deep-Generative-Bird-Kingma/0daf387e612363a3746778326aaaa49467b5e9d6'],"[{'Citations': 1, 'Background Citations': '1'}]"
Dataset Meta-Learning from Kernel Ridge-Regression,['https://www.semanticscholar.org/paper/Dataset-Meta-Learning-from-Kernel-Ridge-Regression-Nguyen-Chen/8212605d274d5e68bcedf990728f4f5c26f88168'],[{'Citations': 1}]
Evolving Reinforcement Learning Algorithms,['https://www.semanticscholar.org/paper/Evolving-Reinforcement-Learning-Algorithms-Co-Reyes-Miao/48f0f3f13d69f60137bc4df30f0a53e5577ba117'],"[{'Citations': 8, 'Background Citations': '2', 'Methods Citations': '2'}]"
Gradient Projection Memory for Continual Learning,['https://www.semanticscholar.org/paper/Gradient-Projection-Memory-for-Continual-Learning-Saha-Garg/dd41d2d8fd2d3ea2c6ec74d07b456db942bfa8de'],"[{'Citations': 6, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '3'}]"
Contrastive Divergence Learning is a Time Reversal Adversarial Game,['https://www.semanticscholar.org/paper/Contrastive-Divergence-Learning-is-a-Time-Reversal-Yair-Michaeli/1a8104680a2b3c03109cbe33fda666876fc90e37'],[{'Citations': 0}]
Noise or Signal: The Role of Image Backgrounds in Object Recognition,['https://www.semanticscholar.org/paper/Noise-or-Signal%3A-The-Role-of-Image-Backgrounds-in-Xiao-Engstrom/5c63fc87400a4d3afea63ab8a068a47249f815c2'],"[{'Citations': 35, 'Highly Influential Citations': '7', 'Background Citations': '18', 'Methods Citations': '6', 'Results Citations': '1'}]"
Scaling Symbolic Methods using Gradients for Neural Model Explanation,['https://www.semanticscholar.org/paper/Scaling-Symbolic-Methods-using-Gradients-for-Neural-Sahoo-Venugopalan/04362f8cad633c9a71b99024c8c577a542fa5ea4'],"[{'Citations': 1, 'Background Citations': '1'}]"
Contrastive Syn-to-Real Generalization,['https://www.semanticscholar.org/paper/Contrastive-Syn-to-Real-Generalization-Chen-Yu/732f76b0a2aa5d255d60cb6e29257d9fb292a6f4'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '3'}]"
Multiscale Score Matching for Out-of-Distribution Detection,['https://www.semanticscholar.org/paper/Multiscale-Score-Matching-for-Out-of-Distribution-Mahmood-Oliva/703ffd7ab0bdfcb091400ebb9c7b92446204831f'],[{'Citations': 1}]
PseudoSeg: Designing Pseudo Labels for Semantic Segmentation,['https://www.semanticscholar.org/paper/PseudoSeg%3A-Designing-Pseudo-Labels-for-Semantic-Zou-Zhang/217dd8145b5fd7ae7eaa921fe1e98b03039904ad'],"[{'Citations': 10, 'Highly Influential Citations': '3', 'Background Citations': '5', 'Methods Citations': '5', 'Results Citations': '2'}]"
Grounded Language Learning Fast and Slow,['https://www.semanticscholar.org/paper/Grounded-Language-Learning-Fast-and-Slow-Hill-Tieleman/1c39625ed65389cfb9d268f93f406455665f201b'],"[{'Citations': 9, 'Background Citations': '7', 'Methods Citations': '2'}]"
Auxiliary Learning by Implicit Differentiation,['https://www.semanticscholar.org/paper/Auxiliary-Learning-by-Implicit-Differentiation-Navon-Achituve/5b8d40095820eeb3e5e051a5cd31f573677088af'],"[{'Citations': 3, 'Background Citations': '3', 'Methods Citations': '1'}]"
LEAF: A Learnable Frontend for Audio Classification,['https://www.semanticscholar.org/paper/LEAF%3A-A-Learnable-Frontend-for-Audio-Classification-Zeghidour-Teboul/1192660d960d44ae7416a3b7562e87c5f338d691'],"[{'Citations': 5, 'Highly Influential Citations': '2', 'Background Citations': '3', 'Methods Citations': '2'}]"
Beyond Categorical Label Representations for Image Classification,['https://www.semanticscholar.org/paper/Beyond-Categorical-Label-Representations-for-Image-Chen-Li/18d02ad0cf4bc9184a38aaacb72642b7a2d2bf18'],[{'Citations': 0}]
Learning perturbation sets for robust machine learning,['https://www.semanticscholar.org/paper/Learning-perturbation-sets-for-robust-machine-Wong-Kolter/857b1c3f171afb3cdf9df23d23e5d0cdfaa83efb'],"[{'Citations': 21, 'Background Citations': '6', 'Methods Citations': '4'}]"
Variational State-Space Models for Localisation and Dense 3D Mapping in 6 DoF,['https://www.semanticscholar.org/paper/Variational-State-Space-Models-for-Localisation-and-Mirchev-Kayalibay/32d88170812ea8295536a4ecb1976b94ce5622ec'],[{'Citations': 0}]
Primal Wasserstein Imitation Learning,['https://www.semanticscholar.org/paper/Primal-Wasserstein-Imitation-Learning-Dadashi-Hussenot/25287b593d2642b1627b96a79c5ff8d3c8ec1f5c'],"[{'Citations': 15, 'Background Citations': '8', 'Methods Citations': '4'}]"
Prototypical Representation Learning for Relation Extraction,['https://www.semanticscholar.org/paper/Prototypical-Representation-Learning-for-Relation-Ding-Wang/5d8e85d12c218f56f3c50351fa2ddc3da098b31c'],"[{'Citations': 3, 'Background Citations': '3'}]"
Distance-Based Regularisation of Deep Networks for Fine-Tuning,['https://www.semanticscholar.org/paper/Distance-Based-Regularisation-of-Deep-Networks-for-Gouk-Hospedales/3a807ae90aceba10b0d3150506084dc4fae69def'],"[{'Citations': 1, 'Background Citations': '1'}]"
