Early Stopping in Deep Networks: Double Descent and How to Eliminate it,,['https://www.semanticscholar.org/paper/Early-Stopping-in-Deep-Networks%3A-Double-Descent-and-Heckel-Yilmaz/002614a13b02f331be5e739a5a4a31e19ca28a60'],"['https://www.semanticscholar.org/author/Reinhard-Heckel/145639495', 'https://www.semanticscholar.org/author/Fatih-Yilmaz/89507264']"
Reweighting Augmented Samples by Minimizing the Maximal Expected Loss,,['https://www.semanticscholar.org/paper/Reweighting-Augmented-Samples-by-Minimizing-the-Yi-Hou/601e490881aa6baac15640b0dfcc0e7ad2731475'],"['https://www.semanticscholar.org/author/Xin-Jiang/2110310493', 'https://www.semanticscholar.org/author/Lu-Hou/48557122', 'https://www.semanticscholar.org/author/Lifeng-Shang/50812138', 'https://www.semanticscholar.org/author/Zhiming-Ma/2249674', 'https://www.semanticscholar.org/author/Mingyang-Yi/3541183', 'https://www.semanticscholar.org/author/Qun-Liu/1688015']"
Learning to Represent Action Values as a Hypergraph on the Action Vertices,,['https://www.semanticscholar.org/paper/Learning-to-Represent-Action-Values-as-a-Hypergraph-Tavakoli-Fatemi/061b2230d70cfe3d2460c8bad4a0f76a4593a8de'],"['https://www.semanticscholar.org/author/Arash-Tavakoli/80675449', 'https://www.semanticscholar.org/author/Mehdi-Fatemi/35189291', 'https://www.semanticscholar.org/author/Petar-Kormushev/1686032']"
A Distributional Approach to Controlled Text Generation,,['https://www.semanticscholar.org/paper/A-Distributional-Approach-to-Controlled-Text-Khalifa-ElSahar/8d4c14136a6ebba44134b11f34184c1107dac8f4'],"['https://www.semanticscholar.org/author/Muhammad-Khalifa/2065538033', 'https://www.semanticscholar.org/author/Marc-Dymetman/2954698', 'https://www.semanticscholar.org/author/Hady-ElSahar/2218938']"
Graph Convolution with Low-rank Learnable Local Filters,,['https://www.semanticscholar.org/paper/Graph-Convolution-with-Low-rank-Learnable-Local-Cheng-Miao/c81531d46ca6b01e4881a216fa8079d52392d7c8'],"['https://www.semanticscholar.org/author/Qiang-Qiu/2077648', 'https://www.semanticscholar.org/author/Zichen-Miao/2055953791', 'https://www.semanticscholar.org/author/Xiuyuan-Cheng/1823644']"
Coupled Oscillatory Recurrent Neural Network (coRNN): An accurate and (gradient) stable architecture for learning long time dependencies,,['https://www.semanticscholar.org/paper/Coupled-Oscillatory-Recurrent-Neural-Network-An-and-Rusch-Mishra/ae17836bbdb6e2d5abc78d088ecff14d28415ff2'],"['https://www.semanticscholar.org/author/Siddhartha-Mishra/1767117', 'https://www.semanticscholar.org/author/T.-K.-Rusch/67164720']"
A Gradient Flow Framework For Analyzing Network Pruning,,['https://www.semanticscholar.org/paper/A-Gradient-Flow-Framework-For-Analyzing-Network-Lubana-Dick/747006aa05d8e285f33df7604a0cd4966791a020'],"['https://www.semanticscholar.org/author/E.-Lubana/35573359', 'https://www.semanticscholar.org/author/R.-Dick/1792688']"
Taking Notes on the Fly Helps Language Pre-Training,,['https://www.semanticscholar.org/paper/Taking-Notes-on-the-Fly-Helps-Language-Pre-Training-Wu-Xing/8988742cb5658634e2a173d0d4baaaab17304229'],"['https://www.semanticscholar.org/author/Qiyu-Wu/2112240600', 'https://www.semanticscholar.org/author/Chen-Xing/50461046', 'https://www.semanticscholar.org/author/Guolin-Ke/35286545', 'https://www.semanticscholar.org/author/Di-He/1391126980', 'https://www.semanticscholar.org/author/Yatao-Li/1941314', 'https://www.semanticscholar.org/author/Tie-Yan-Liu/2110264337']"
Impact of Representation Learning in Linear Bandits,,['https://www.semanticscholar.org/paper/Impact-of-Representation-Learning-in-Linear-Bandits-Yang-Hu/187a38944e3d9aa026136ef089f7d0ca5a69df2c'],"['https://www.semanticscholar.org/author/Jiaqi-Yang/2109749941', 'https://www.semanticscholar.org/author/S.-Du/145697585', 'https://www.semanticscholar.org/author/Jason-D.-Lee/2108327687', 'https://www.semanticscholar.org/author/Wei-Hu/2108291650']"
Mutual Information State Intrinsic Control,,['https://www.semanticscholar.org/paper/Mutual-Information-State-Intrinsic-Control-Zhao-Gao/4d12862b0c6daee864f6f5537270d95b88560ebc'],"['https://www.semanticscholar.org/author/W.-Xu/153039925', 'https://www.semanticscholar.org/author/Volker-Tresp/1742501819', 'https://www.semanticscholar.org/author/Rui-Zhao/2114012077', 'https://www.semanticscholar.org/author/P.-Abbeel/1689992']"
My Body is a Cage: the Role of Morphology in Graph-Based Incompatible Control,,['https://www.semanticscholar.org/paper/My-Body-is-a-Cage%3A-the-Role-of-Morphology-in-Kurin-Igl/63ae99722a163b905d51a5be8e230ea7429919ab'],"['https://www.semanticscholar.org/author/Wendelin-Boehmer/2066253061', 'https://www.semanticscholar.org/author/V.-Kurin/30525721', 'https://www.semanticscholar.org/author/Maximilian-Igl/27550002', 'https://www.semanticscholar.org/author/Tim-Rockt%C3%A4schel/2620211', 'https://www.semanticscholar.org/author/S.-Whiteson/1766767']"
Graph Edit Networks,,['https://www.semanticscholar.org/paper/Graph-Edit-Networks-Paassen-Grattarola/f45e441b34c8b6825926b027fd440cedfa64f9df'],"['https://www.semanticscholar.org/author/Daniele-Zambon/48283854', 'https://www.semanticscholar.org/author/C.-Alippi/1785004', 'https://www.semanticscholar.org/author/Daniele-Grattarola/24704774', 'https://www.semanticscholar.org/author/Benjamin-Paassen/2076081', 'https://www.semanticscholar.org/author/B.-Hammer/143684647']"
MiCE: Mixture of Contrastive Experts for Unsupervised Image Clustering,,['https://www.semanticscholar.org/paper/MiCE%3A-Mixture-of-Contrastive-Experts-for-Image-Tsai-Li/158bb664b0b7d7dec5a2f8cb3ae20c4b67fd1d6e'],"['https://www.semanticscholar.org/author/Tsung-Wei-Tsai/1765263', 'https://www.semanticscholar.org/author/Chongxuan-Li/2399563']"
VCNet and Functional Targeted Regularization For Learning Causal Effects of Continuous Treatments,,['https://www.semanticscholar.org/paper/VCNet-and-Functional-Targeted-Regularization-For-of-Nie-Ye/7bb7b8406d5aa3149adf121dc257def529e59cf8'],"['https://www.semanticscholar.org/author/Q.-Liu/47362524', 'https://www.semanticscholar.org/author/Lizhen-Nie/6759604', 'https://www.semanticscholar.org/author/Mao-Ye/144785541', 'https://www.semanticscholar.org/author/D.-Nicolae/1783950']"
Learning A Minimax Optimizer: A Pilot Study,,['https://www.semanticscholar.org/paper/Learning-A-Minimax-Optimizer%3A-A-Pilot-Study-Shen-Chen/36f6f7eba02b03a65bd3005893ec1e488c726d8e'],"['https://www.semanticscholar.org/author/Jialin-Liu/2108415378', 'https://www.semanticscholar.org/author/Zhangyang-Wang/2969311', 'https://www.semanticscholar.org/author/Howard-Heaton/22998389', 'https://www.semanticscholar.org/author/W.-Yin/6833606', 'https://www.semanticscholar.org/author/Tianlong-Chen/2034263179', 'https://www.semanticscholar.org/author/Xiaohan-Chen/2116298570', 'https://www.semanticscholar.org/author/Jiayi-Shen/49927595']"
Wasserstein-2 Generative Networks,,['https://www.semanticscholar.org/paper/Wasserstein-2-Generative-Networks-Korotin-Egiazarian/445ba554b6668ccd4a5c75f148430f7b99d5cefa'],"['https://www.semanticscholar.org/author/E.-Burnaev/30030327', 'https://www.semanticscholar.org/author/Vage-Egiazarian/52257721', 'https://www.semanticscholar.org/author/Alexander-Korotin/145750616', 'https://www.semanticscholar.org/author/Arip-Asadulaev/2065157912']"
Continuous Wasserstein-2 Barycenter Estimation without Minimax Optimization,,['https://www.semanticscholar.org/paper/Continuous-Wasserstein-2-Barycenter-Estimation-Korotin-Li/07b49f8751b0b0e9116a473bd6519f226e614363'],"['https://www.semanticscholar.org/author/J.-Solomon/1932072', 'https://www.semanticscholar.org/author/L.-Li/50704074', 'https://www.semanticscholar.org/author/Alexander-Korotin/145750616', 'https://www.semanticscholar.org/author/Evgeny-Burnaev/51139941']"
Lossless Compression of Structured Convolutional Models via Lifting,,['https://www.semanticscholar.org/paper/Lossless-Compression-of-Structured-Convolutional-Sourek-Zelezn%C3%BD/0b99559725062338ec1a56cd9d0d8371932f9f14'],"['https://www.semanticscholar.org/author/F.-Zelezn%C3%BD/1767068', 'https://www.semanticscholar.org/author/Gustav-Sourek/11141182']"
A Better Alternative to Error Feedback for Communication-Efficient Distributed Learning,,['https://www.semanticscholar.org/paper/A-Better-Alternative-to-Error-Feedback-for-Learning-Horvath-Richt%C3%A1rik/0ffe2dde5dc78775bcf0c116661664845937b499'],"['https://www.semanticscholar.org/author/S.-Horvath/65876806', 'https://www.semanticscholar.org/author/Peter-Richt%C3%A1rik/2662221']"
BiPointNet: Binary Neural Network for Point Clouds,,['https://www.semanticscholar.org/paper/BiPointNet%3A-Binary-Neural-Network-for-Point-Clouds-Qin-Cai/6863de579d502e0aa258bd26c3520308e2a9a706'],"['https://www.semanticscholar.org/author/Haotong-Qin/1381853008', 'https://www.semanticscholar.org/author/Hao-Su/1423723631', 'https://www.semanticscholar.org/author/Zhongang-Cai/66562436']"
Entropic gradient descent algorithms and wide flat minima,,['https://www.semanticscholar.org/paper/Entropic-gradient-descent-algorithms-and-wide-flat-Pittorino-Lucibello/7547e0b912b0a484e656d75f7cbd8623af147f38'],"['https://www.semanticscholar.org/author/Fabrizio-Pittorino/8340075', 'https://www.semanticscholar.org/author/C.-Lucibello/1975555', 'https://www.semanticscholar.org/author/R.-Zecchina/1719010']"
Loss Function Discovery for Object Detection via Convergence-Simulation Driven Search,,['https://www.semanticscholar.org/paper/Loss-Function-Discovery-for-Object-Detection-via-Liu-Zhang/3c49b14137703eb2fd777bdc4896918c0db38d4f'],"['https://www.semanticscholar.org/author/Peidong-Liu/2337725', 'https://www.semanticscholar.org/author/Zhenguo-Li/48458760', 'https://www.semanticscholar.org/author/Gengwei-Zhang/1500404926']"
Deep Repulsive Clustering of Ordered Data Based on Order-Identity Decomposition,,['https://www.semanticscholar.org/paper/Deep-Repulsive-Clustering-of-Ordered-Data-Based-on-Lee-Kim/e2d8017a34bff9e3e9c517f11b89246e1f7f683e'],['https://www.semanticscholar.org/author/Seon-Ho-Lee/2108644074']
Can a Fruit Fly Learn Word Embeddings?,,['https://www.semanticscholar.org/paper/Can-a-Fruit-Fly-Learn-Word-Embeddings-Liang-Ryali/65d77663124f850bc5a87efb286cffd2e31ba8c1'],"['https://www.semanticscholar.org/author/Chaitanya-K.-Ryali/52190116', 'https://www.semanticscholar.org/author/Y.-Liang/153556631', 'https://www.semanticscholar.org/author/D.-Krotov/145753925']"
Undistillable: Making A Nasty Teacher That CANNOT teach students,,['https://www.semanticscholar.org/paper/Undistillable%3A-Making-A-Nasty-Teacher-That-CANNOT-Ma-Chen/55da1c1b1c5fd16c91a26dce223f94c2592122e9'],"['https://www.semanticscholar.org/author/Chenyu-You/2061592207', 'https://www.semanticscholar.org/author/Zhangyang-Wang/2969311', 'https://www.semanticscholar.org/author/Xiaohui-Xie/2111366691', 'https://www.semanticscholar.org/author/Haoyu-Ma/2126795', 'https://www.semanticscholar.org/author/Ting-Kuei-Hu/3236115', 'https://www.semanticscholar.org/author/Tianlong-Chen/2034263179']"
No MCMC for me: Amortized sampling for fast and stable training of energy-based models,,['https://www.semanticscholar.org/paper/No-MCMC-for-me%3A-Amortized-sampling-for-fast-and-of-Grathwohl-Kelly/13b154ca78b245e3125ed67b90438ec50b859df3'],"['https://www.semanticscholar.org/author/D.-Duvenaud/1704657', 'https://www.semanticscholar.org/author/Milad-Hashemi/33798741', 'https://www.semanticscholar.org/author/Will-Grathwohl/7649077', 'https://www.semanticscholar.org/author/Jacob-Kelly/2113381022', 'https://www.semanticscholar.org/author/Mohammad-Norouzi/144739074', 'https://www.semanticscholar.org/author/Kevin-Swersky/1754860']"
Estimating and Evaluating Regression Predictive Uncertainty in Deep Object Detectors,,['https://www.semanticscholar.org/paper/Estimating-and-Evaluating-Regression-Predictive-in-Harakeh-Waslander/bc03b69ade305dada3024e580a387de57b75a894'],"['https://www.semanticscholar.org/author/Steven-L.-Waslander/145292735', 'https://www.semanticscholar.org/author/Ali-Harakeh/2006610']"
Efficient Certified Defenses Against Patch Attacks on Image Classifiers,,['https://www.semanticscholar.org/paper/Efficient-Certified-Defenses-Against-Patch-Attacks-Metzen-Yatsura/0427939b1539c681147b97e3ce5ddb57633b8281'],"['https://www.semanticscholar.org/author/J.-H.-Metzen/2708564', 'https://www.semanticscholar.org/author/Maksym-Yatsura/2047995557']"
Adapting to Reward Progressivity via Spectral Reinforcement Learning,,['https://www.semanticscholar.org/paper/Adapting-to-Reward-Progressivity-via-Spectral-Dann-Thangarajah/616ef21345e4063c2f1227fc64225e7e65a66473'],"['https://www.semanticscholar.org/author/Michael-Dann/143609015', 'https://www.semanticscholar.org/author/John-Thangarajah/2156466']"
Do 2D GANs Know 3D Shape? Unsupervised 3D Shape Reconstruction from 2D Image GANs,,['https://www.semanticscholar.org/paper/Do-2D-GANs-Know-3D-Shape-Unsupervised-3D-shape-from-Pan-Dai/7d7d189796efa8fbd3f516b183954bc36f262f3f'],"['https://www.semanticscholar.org/author/Z.-Liu/49293505', 'https://www.semanticscholar.org/author/Xingang-Pan/14214933', 'https://www.semanticscholar.org/author/P.-Luo/144389940', 'https://www.semanticscholar.org/author/Chen-Change-Loy/1717179', 'https://www.semanticscholar.org/author/Bo-Dai/144445937']"
Meta-learning Symmetries by Reparameterization,,['https://www.semanticscholar.org/paper/Meta-Learning-Symmetries-by-Reparameterization-Zhou-Knowles/2e072998dd7b40e9e514b2bb43c8074bd5aa43d2'],"['https://www.semanticscholar.org/author/Chelsea-Finn/46881670', 'https://www.semanticscholar.org/author/Tom-Knowles/2066655204', 'https://www.semanticscholar.org/author/Allan-Zhou/2064472884']"
Discovering Diverse Multi-Agent Strategic Behavior via Reward Randomization,,['https://www.semanticscholar.org/paper/Discovering-Diverse-Multi-Agent-Strategic-Behavior-Tang-Yu/78d4285fbcb06fcf3289e099c19abae7e7ed95a3'],"['https://www.semanticscholar.org/author/Yi-Wu/2108052525', 'https://www.semanticscholar.org/author/Zhenggang-Tang/2052094161', 'https://www.semanticscholar.org/author/Chao-Yu/2110960815']"
SEED: Self-supervised Distillation For Visual Representation,,['https://www.semanticscholar.org/paper/SEED%3A-Self-supervised-Distillation-For-Visual-Fang-Wang/2ff7d8d79c1ab50c1826d965475a1eb32db0c133'],"['https://www.semanticscholar.org/author/Zhiyuan-Fang/6818270', 'https://www.semanticscholar.org/author/Yezhou-Yang/1784500', 'https://www.semanticscholar.org/author/L.-Zhang/16662007', 'https://www.semanticscholar.org/author/Li-Juan-Wang/120692759', 'https://www.semanticscholar.org/author/Jianfeng-Wang/2110257737', 'https://www.semanticscholar.org/author/Zicheng-Liu/1691128']"
Teaching with Commentaries,,['https://www.semanticscholar.org/paper/Teaching-with-Commentaries-Raghu-Raghu/1ac1d3eb086c42d72a0509a42f744f626e8b5711'],"['https://www.semanticscholar.org/author/D.-Duvenaud/1704657', 'https://www.semanticscholar.org/author/M.-Raghu/40297238', 'https://www.semanticscholar.org/author/Simon-Kornblith/40464924', 'https://www.semanticscholar.org/author/Geoffrey-E.-Hinton/1695689', 'https://www.semanticscholar.org/author/Aniruddh-Raghu/31411877']"
R-GAP: Recursive Gradient Attack on Privacy,,['https://www.semanticscholar.org/paper/R-GAP%3A-Recursive-Gradient-Attack-on-Privacy-Zhu-Blaschko/2ae3f6b82dd8503da380b373520e0d0713627cf2'],"['https://www.semanticscholar.org/author/Junyi-Zhu/151068915', 'https://www.semanticscholar.org/author/Matthew-B.-Blaschko/1758219']"
Usable Information and Evolution of Optimal Representations During Training,,['https://www.semanticscholar.org/paper/Usable-Information-and-Evolution-of-Optimal-During-Kleinman-Idnani/7a2628958ed2e3dd60e84d3ac380cda66109935e'],"['https://www.semanticscholar.org/author/J.-Kao/3132978', 'https://www.semanticscholar.org/author/A.-Achille/16163297', 'https://www.semanticscholar.org/author/Daksh-Idnani/1988698579', 'https://www.semanticscholar.org/author/Michael-Kleinman/2065455940']"
A Design Space Study for LISTA and Beyond,,['https://www.semanticscholar.org/paper/A-Design-Space-Study-for-LISTA-and-Beyond-Meng-Chen/fd5b0172edfbc55f8ca8e165aa1e9e29a541c6e2'],"['https://www.semanticscholar.org/author/Zhangyang-Wang/2969311', 'https://www.semanticscholar.org/author/Xiaohan-Chen/66273769', 'https://www.semanticscholar.org/author/Tianjian-Meng/1486442460']"
Revisiting Few-sample BERT Fine-tuning,,['https://www.semanticscholar.org/paper/Revisiting-Few-sample-BERT-Fine-tuning-Zhang-Wu/056935031bc5cf0aeeaa0946320de26e14a1817e'],"['https://www.semanticscholar.org/author/Kilian-Q.-Weinberger/7446832', 'https://www.semanticscholar.org/author/Felix-Wu/24277779', 'https://www.semanticscholar.org/author/Yoav-Artzi/3167681', 'https://www.semanticscholar.org/author/Arzoo-Katiyar/2199597', 'https://www.semanticscholar.org/author/Tianyi-Zhang/123437034']"
Implicit Gradient Regularization,,['https://www.semanticscholar.org/paper/Implicit-Gradient-Regularization-Barrett-Dherin/ac1a4df77afea1ac868eb32f9d970d58f64640a1'],"['https://www.semanticscholar.org/author/B.-Dherin/3233490', 'https://www.semanticscholar.org/author/D.-Barrett/50181861']"
On the Transfer of Disentangled Representations in Realistic Settings,,['https://www.semanticscholar.org/paper/On-the-Transfer-of-Disentangled-Representations-in-Dittadi-Trauble/4f3ec3b817189927171e26b3232910609a5a33a1'],"['https://www.semanticscholar.org/author/Frederik-Trauble/1749568051', 'https://www.semanticscholar.org/author/B.-Scholkopf/4080509', 'https://www.semanticscholar.org/author/Andrea-Dittadi/3431679']"
